gene,n_mutant,n_wt,median_dep_mutant,median_dep_wt,cohens_d,ci_lower,ci_upper,mann_whitney_U,p_value,fdr,significant
CHEK2,16,23,0.17780298425361465,0.3482790909056223,-1.0664485058535849,-1.746980034187756,-0.3859169775194137,63.0,0.0005806029957322724,0.48153511767057433,False
KRTAP3-1,16,23,0.005615474928865149,0.0807568322076109,-1.0651573305531035,-1.7455892616653694,-0.3847253994408375,67.0,0.0008800418300004055,0.48153511767057433,False
KIF5A,16,23,-0.07664196737931706,0.006050148415213,-1.0627436012946923,-1.7429896294965506,-0.38249757309283394,84.0,0.004498286221554514,0.5404655496910499,False
WDR7,16,23,-0.8396695896173048,-0.5846712212587596,-1.05422742708115,-1.7338205149424022,-0.37463433921989786,79.0,0.0028479956727528928,0.5404655496910499,False
GJA5,16,23,-0.1493639292202124,-0.059046810349736,-1.0516766461676028,-1.7310750651265172,-0.3722782272086883,78.0,0.002593298123001335,0.5404655496910499,False
LDAH,16,23,0.0875629215429145,0.2137437466521846,-1.0508858514400934,-1.730224003479496,-0.3715476994006909,86.0,0.005372264471777281,0.5404655496910499,False
POLR2I,16,23,-2.2662800370496097,-1.9499673674757805,-1.0505639341574138,-1.7298775641494655,-0.3712503041653621,85.0,0.004917741081863071,0.5404655496910499,False
SPATA2,16,23,0.00791566457165495,0.0731152023152477,-1.046148880414436,-1.725126862838751,-0.36717089799012115,88.0,0.006396784694435225,0.5418076636186635,False
SLC5A6,16,23,-0.1011128564639612,0.0267755529493343,-1.0455309894295515,-1.7244620972123499,-0.36659988164675306,79.0,0.0028479956727528928,0.5404655496910499,False
GSS,16,23,0.04855492216441865,0.1313811584523309,-1.036702867718797,-1.714966927495123,-0.35843880794247107,91.0,0.008264680980353867,0.5568328810513418,False
OR2T4,12,18,-0.0369456114240779,0.09149732872492661,-1.0329024626385612,-1.8086876694495313,-0.25711725582759126,42.0,0.005557010032320622,0.5404655496910499,False
TMEM116,16,23,-0.08069554706019644,-0.0119807346121519,-1.0315913581811438,-1.7094714833963824,-0.3537112329659051,79.0,0.0028479956727528928,0.5404655496910499,False
SCYL1,16,23,-0.5618133641457105,-0.3385614453477878,-1.031489431571963,-1.7093619179906832,-0.3536169451532427,79.0,0.0028479956727528928,0.5404655496910499,False
TMEM161A,16,23,-0.18606537236872875,-0.0623510679466432,-1.0313783734323438,-1.7092425374616194,-0.35351420940306844,96.0,0.012479016588979515,0.6015291817565817,False
KRTAP22-1,16,23,0.0751854430051586,0.1826224183706762,-1.030536389737947,-1.708337483669736,-0.3527352958061577,85.0,0.004917741081863071,0.5404655496910499,False
SMIM9,16,23,-0.0479522314826455,0.0289888351249474,-1.0299415857086753,-1.7076981524326824,-0.35218501898466825,89.0,0.0069722844360260725,0.5511823256159811,False
PLCB3,16,23,-0.1664124999055501,-0.0239286650968523,-1.0276832318238505,-1.7052709450200896,-0.35009551862761135,83.0,0.0041115096097671675,0.5404655496910499,False
